Entity,Day,Daily hospital occupancy per million
Slovakia,2021-08-25,12.935
Slovakia,2021-08-26,14.53
Slovakia,2021-08-27,14.884
Slovakia,2021-08-28,15.593
Slovakia,2021-08-29,17.365
Slovakia,2021-08-30,17.897
Slovakia,2021-08-31,19.137
Slovakia,2021-09-01,20.732
Slovakia,2021-09-02,22.504
Slovakia,2021-09-03,25.339
Slovakia,2021-09-04,27.288
Slovakia,2021-09-05,29.415
Slovakia,2021-09-06,31.187
Slovakia,2021-09-07,32.073
Slovakia,2021-09-08,33.667
Slovakia,2021-09-09,36.502
Slovakia,2021-09-10,40.578
Slovakia,2021-09-11,43.59
Slovakia,2021-09-12,47.843
Slovakia,2021-09-13,53.691
Slovakia,2021-09-14,54.399
Slovakia,2021-09-15,59.538
Slovakia,2021-09-16,58.652
Slovakia,2021-09-17,61.842
Slovakia,2021-09-18,66.449
Slovakia,2021-09-19,70.524
Slovakia,2021-09-20,72.119
Slovakia,2021-09-21,75.84
Slovakia,2021-09-22,81.333
Slovakia,2021-09-23,83.46
Slovakia,2021-09-24,81.333
Slovakia,2021-09-25,86.472
Slovakia,2021-09-26,92.497
Slovakia,2021-09-27,97.104
Slovakia,2021-09-28,101.356
Slovakia,2021-09-29,104.9
Slovakia,2021-09-30,108.09
Slovakia,2021-10-01,107.027
Slovakia,2021-10-02,112.165
Slovakia,2021-10-03,119.785
Slovakia,2021-10-04,128.467
Slovakia,2021-10-05,135.555
Slovakia,2021-10-06,140.517
Slovakia,2021-10-07,142.998
Slovakia,2021-10-08,144.061
Slovakia,2021-10-09,150.794
Slovakia,2021-10-10,158.059
Slovakia,2021-10-11,163.375
Slovakia,2021-10-12,166.742
Slovakia,2021-10-13,173.475
Slovakia,2021-10-14,176.842
Slovakia,2021-10-15,172.235
Slovakia,2021-10-16,184.107
Slovakia,2021-10-17,192.258
Slovakia,2021-10-18,187.651
Slovakia,2021-10-19,189.6
Slovakia,2021-10-20,198.46
Slovakia,2021-10-21,207.143
Slovakia,2021-10-22,207.143
Slovakia,2021-10-23,222.204
Slovakia,2021-10-24,236.026
Slovakia,2021-10-25,244.885
Slovakia,2021-10-26,262.251
Slovakia,2021-10-27,270.933
Slovakia,2021-10-28,306.727
Slovakia,2021-10-29,336.496
Slovakia,2021-10-30,293.26
Slovakia,2021-10-31,311.511
Slovakia,2021-11-01,334.547
Slovakia,2021-11-02,346.951
Slovakia,2021-11-03,359.886
Slovakia,2021-11-04,377.606
Slovakia,2021-11-05,384.339
Slovakia,2021-11-06,407.552
Slovakia,2021-11-07,437.144
Slovakia,2021-11-08,451.496
Slovakia,2021-11-09,460.179
Slovakia,2021-11-10,471.874
Slovakia,2021-11-11,484.987
Slovakia,2021-11-12,481.62
Slovakia,2021-11-13,501.643
Slovakia,2021-11-14,531.058
Slovakia,2021-11-15,529.817
Slovakia,2021-11-16,532.298
Slovakia,2021-11-17,547.183
Slovakia,2021-11-18,543.107
Slovakia,2021-11-19,529.463
Slovakia,2021-11-20,553.03
Slovakia,2021-11-21,572.876
Slovakia,2021-11-22,580.318
Slovakia,2021-11-23,580.495
Slovakia,2021-11-24,575.18
Slovakia,2021-11-25,576.597
Slovakia,2021-11-26,567.737
Slovakia,2021-11-27,592.013
Slovakia,2021-11-28,627.63
Slovakia,2021-11-29,622.137
Slovakia,2021-11-30,624.795
Slovakia,2021-12-01,621.782
Slovakia,2021-12-02,626.921
Slovakia,2021-12-03,598.747
Slovakia,2021-12-04,617.175
Slovakia,2021-12-05,633.477
Slovakia,2021-12-06,626.389
Slovakia,2021-12-07,611.505
Slovakia,2021-12-08,610.796
Slovakia,2021-12-09,594.317
Slovakia,2021-12-10,574.294
Slovakia,2021-12-11,585.28
Slovakia,2021-12-12,593.076
Slovakia,2021-12-13,572.344
Slovakia,2021-12-14,552.853
Slovakia,2021-12-15,544.525
Slovakia,2021-12-16,529.994
Slovakia,2021-12-17,500.757
Slovakia,2021-12-18,512.275
Slovakia,2021-12-19,522.198
Slovakia,2021-12-20,499.871
Slovakia,2021-12-21,478.608
Slovakia,2021-12-22,452.737
Slovakia,2021-12-23,404.717
Slovakia,2021-12-24,398.16
Slovakia,2021-12-25,409.324
Slovakia,2021-12-26,420.487
Slovakia,2021-12-27,422.082
Slovakia,2021-12-28,405.425
Slovakia,2021-12-29,401.527
Slovakia,2021-12-30,391.072
Slovakia,2021-12-31,357.228
Slovakia,2022-01-01,363.075
Slovakia,2022-01-02,371.758
Slovakia,2022-01-03,369.986
Slovakia,2022-01-04,354.038
Slovakia,2022-01-05,342.521
Slovakia,2022-01-06,346.065
Slovakia,2022-01-07,324.801
Slovakia,2022-01-08,327.459
Slovakia,2022-01-09,332.066
Slovakia,2022-01-10,323.206
Slovakia,2022-01-11,305.132
Slovakia,2022-01-12,294.855
Slovakia,2022-01-13,284.4
Slovakia,2022-01-14,267.567
Slovakia,2022-01-15,268.098
Slovakia,2022-01-16,267.389
Slovakia,2022-01-17,255.872
Slovakia,2022-01-18,245.417
Slovakia,2022-01-19,238.329
Slovakia,2022-01-20,230.355
Slovakia,2022-01-21,216.888
Slovakia,2022-01-22,222.027
Slovakia,2022-01-23,227.875
Slovakia,2022-01-24,236.38
Slovakia,2022-01-25,235.317
Slovakia,2022-01-26,240.278
Slovakia,2022-01-27,240.101
Slovakia,2022-01-28,239.215
Slovakia,2022-01-29,248.252
Slovakia,2022-01-30,258.707
Slovakia,2022-01-31,265.44
Slovakia,2022-02-01,281.211
Slovakia,2022-02-02,287.944
Slovakia,2022-02-03,300.171
Slovakia,2022-02-04,308.676
Slovakia,2022-02-05,324.624
Slovakia,2022-02-06,347.659
Slovakia,2022-02-07,369.277
Slovakia,2022-02-08,386.997
Slovakia,2022-02-09,394.439
Slovakia,2022-02-10,412.513
Slovakia,2022-02-11,404.717
Slovakia,2022-02-12,429.524
Slovakia,2022-02-13,454.509
Slovakia,2022-02-14,470.456
Slovakia,2022-02-15,484.278
Slovakia,2022-02-16,480.911
Slovakia,2022-02-17,489.771
Slovakia,2022-02-18,478.608
Slovakia,2022-02-19,500.58
Slovakia,2022-02-20,518.3
Slovakia,2022-02-21,516.173
Slovakia,2022-02-22,517.768
Slovakia,2022-02-23,513.338
Slovakia,2022-02-24,509.44
Slovakia,2022-02-25,474.178
Slovakia,2022-02-26,489.948
Slovakia,2022-02-27,507.668
Slovakia,2022-02-28,493.846
Slovakia,2022-03-01,480.557
Slovakia,2022-03-02,481.797
Slovakia,2022-03-03,480.202
Slovakia,2022-03-04,455.572
Slovakia,2022-03-05,463.191
Slovakia,2022-03-06,472.937
Slovakia,2022-03-07,466.027
Slovakia,2022-03-08,458.762
Slovakia,2022-03-09,452.382
Slovakia,2022-03-10,452.56
Slovakia,2022-03-11,430.942
Slovakia,2022-03-12,446.535
Slovakia,2022-03-13,462.305
Slovakia,2022-03-14,459.648
Slovakia,2022-03-15,455.395
Slovakia,2022-03-16,445.472
Slovakia,2022-03-17,449.725
Slovakia,2022-03-18,422.082
Slovakia,2022-03-19,433.6
Slovakia,2022-03-20,446.712
Slovakia,2022-03-21,438.384
Slovakia,2022-03-22,422.082
Slovakia,2022-03-23,413.576
Slovakia,2022-03-24,405.78
Slovakia,2022-03-25,383.807
Slovakia,2022-03-26,397.452
Slovakia,2022-03-27,405.78
Slovakia,2022-03-28,393.908
Slovakia,2022-03-29,381.681
Slovakia,2022-03-30,373.176
Slovakia,2022-03-31,368.391
Slovakia,2022-04-01,346.596
Slovakia,2022-04-02,363.253
Slovakia,2022-04-03,372.467
Slovakia,2022-04-04,354.57
Slovakia,2022-04-05,328.877
Slovakia,2022-04-06,318.422
Slovakia,2022-04-07,304.601
Slovakia,2022-04-08,282.274
Slovakia,2022-04-09,286.349
Slovakia,2022-04-10,295.741
Slovakia,2022-04-11,279.262
Slovakia,2022-04-12,254.631
Slovakia,2022-04-13,237.975
Slovakia,2022-04-14,207.851
Slovakia,2022-04-15,205.548
Slovakia,2022-04-16,207.32
Slovakia,2022-04-17,209.978
Slovakia,2022-04-18,217.952
Slovakia,2022-04-19,205.371
Slovakia,2022-04-20,196.688
Slovakia,2022-04-21,190.486
Slovakia,2022-04-22,174.007
Slovakia,2022-04-23,174.893
Slovakia,2022-04-24,178.26
Slovakia,2022-04-25,166.919
Slovakia,2022-04-26,161.072
Slovakia,2022-04-27,153.098
Slovakia,2022-04-28,142.998
Slovakia,2022-04-29,124.923
Slovakia,2022-04-30,120.316
Slovakia,2022-05-01,124.569
Slovakia,2022-05-02,110.748
Slovakia,2022-05-03,99.939
Slovakia,2022-05-04,92.319
Slovakia,2022-05-05,85.409
Slovakia,2022-05-06,76.726
Slovakia,2022-05-07,77.435
Slovakia,2022-05-08,78.144
Slovakia,2022-05-09,75.308
Slovakia,2022-05-10,68.575
Slovakia,2022-05-11,64.145
Slovakia,2022-05-12,61.842
Slovakia,2022-05-13,54.576
Slovakia,2022-05-14,55.817
Slovakia,2022-05-15,55.817
Slovakia,2022-05-16,54.045
Slovakia,2022-05-17,50.324
Slovakia,2022-05-18,49.615
Slovakia,2022-05-19,47.843
Slovakia,2022-05-20,45.185
Slovakia,2022-05-21,44.831
Slovakia,2022-05-22,46.248
Slovakia,2022-05-23,46.071
Slovakia,2022-05-24,44.476
Slovakia,2022-05-25,42.527
Slovakia,2022-05-26,40.224
Slovakia,2022-05-27,37.92
Slovakia,2022-05-28,37.211
Slovakia,2022-05-29,37.743
Slovakia,2022-05-30,37.92
Slovakia,2022-05-31,34.73
Slovakia,2022-06-01,33.845
Slovakia,2022-06-02,4.076
Slovakia,2022-06-03,31.009
Slovakia,2022-06-04,30.301
Slovakia,2022-06-05,31.541
Slovakia,2022-06-06,32.25
Slovakia,2022-06-07,29.946
Slovakia,2022-06-08,30.832
Slovakia,2022-06-09,30.123
Slovakia,2022-06-10,28.351
Slovakia,2022-06-11,29.592
Slovakia,2022-06-12,30.655
Slovakia,2022-06-13,28.883
Slovakia,2022-06-14,28.529
Slovakia,2022-06-15,31.895
Slovakia,2022-06-16,32.604
Slovakia,2022-06-17,30.832
Slovakia,2022-06-18,32.427
Slovakia,2022-06-19,35.439
Slovakia,2022-06-20,36.148
Slovakia,2022-06-21,41.11
Slovakia,2022-06-22,41.996
Slovakia,2022-06-23,45.008
Slovakia,2022-06-24,46.425
Slovakia,2022-06-25,49.083
Slovakia,2022-06-26,52.096
Slovakia,2022-06-27,57.234
Slovakia,2022-06-28,58.298
Slovakia,2022-06-29,59.361
Slovakia,2022-06-30,61.487
Slovakia,2022-07-01,58.829
Slovakia,2022-07-02,60.778
Slovakia,2022-07-03,64.677
Slovakia,2022-07-04,62.196
Slovakia,2022-07-05,63.968
Slovakia,2022-07-06,61.842
Slovakia,2022-07-07,3.544
Slovakia,2022-07-08,59.892
Slovakia,2022-07-09,62.728
Slovakia,2022-07-10,65.563
Slovakia,2022-07-11,70.347
Slovakia,2022-07-12,67.335
Slovakia,2022-07-13,70.17
Slovakia,2022-07-14,73.359
Slovakia,2022-07-15,71.765
Slovakia,2022-07-16,78.498
Slovakia,2022-07-17,87.358
Slovakia,2022-07-18,92.142
Slovakia,2022-07-19,97.99
Slovakia,2022-07-20,100.116
Slovakia,2022-07-21,103.483
Slovakia,2022-07-22,108.09
Slovakia,2022-07-23,117.127
Slovakia,2022-07-24,127.05
Slovakia,2022-07-25,131.303
Slovakia,2022-07-26,135.024
Slovakia,2022-07-27,138.036
Slovakia,2022-07-28,134.315
Slovakia,2022-07-29,130.062
Slovakia,2022-07-30,131.48
Slovakia,2022-07-31,136.441
Slovakia,2022-08-01,131.48
Slovakia,2022-08-02,127.404
Slovakia,2022-08-03,119.785
Slovakia,2022-08-04,120.494
Slovakia,2022-08-05,107.558
Slovakia,2022-08-06,112.165
Slovakia,2022-08-07,118.899
Slovakia,2022-08-08,109.862
Slovakia,2022-08-09,103.306
Slovakia,2022-08-10,100.648
Slovakia,2022-08-11,97.281
Slovakia,2022-08-12,90.37
Slovakia,2022-08-13,94.623
Slovakia,2022-08-14,99.23
Slovakia,2022-08-15,94.623
Slovakia,2022-08-16,93.914
Slovakia,2022-08-17,93.914
Slovakia,2022-08-18,96.218
Slovakia,2022-08-19,91.611
Slovakia,2022-08-20,95.509
Slovakia,2022-08-21,101.534
Slovakia,2022-08-22,101.356
Slovakia,2022-08-23,94.623
Slovakia,2022-08-24,87.003
Slovakia,2022-08-25,88.067
Slovakia,2022-08-26,81.688
Slovakia,2022-08-27,82.042
Slovakia,2022-08-28,89.484
Slovakia,2022-08-29,92.497
Slovakia,2022-08-30,84.345
Slovakia,2022-08-31,76.549
Slovakia,2022-09-01,78.144
Slovakia,2022-09-02,71.41
Slovakia,2022-09-03,74.777
Slovakia,2022-09-04,77.966
Slovakia,2022-09-05,75.486
Slovakia,2022-09-06,73.891
Slovakia,2022-09-07,72.651
Slovakia,2022-09-08,75.663
Slovakia,2022-09-09,71.056
Slovakia,2022-09-10,72.828
Slovakia,2022-09-11,75.131
Slovakia,2022-09-12,70.879
Slovakia,2022-09-13,71.056
Slovakia,2022-09-14,70.347
Slovakia,2022-09-15,73.537
Slovakia,2022-09-16,73.182
Slovakia,2022-09-17,79.207
Slovakia,2022-09-18,85.763
Slovakia,2022-09-19,87.358
Slovakia,2022-09-20,85.231
Slovakia,2022-09-21,86.826
Slovakia,2022-09-22,92.674
Slovakia,2022-09-23,93.914
Slovakia,2022-09-24,104.014
Slovakia,2022-09-25,110.925
Slovakia,2022-09-26,120.671
Slovakia,2022-09-27,122.797
Slovakia,2022-09-28,130.948
Slovakia,2022-09-29,138.922
Slovakia,2022-09-30,136.087
Slovakia,2022-10-01,145.833
Slovakia,2022-10-02,155.224
Slovakia,2022-10-03,163.198
Slovakia,2022-10-04,162.135
Slovakia,2022-10-05,159.3
Slovakia,2022-10-06,156.819
Slovakia,2022-10-07,153.098
Slovakia,2022-10-08,156.642
Slovakia,2022-10-09,166.21
Slovakia,2022-10-10,158.945
Slovakia,2022-10-11,153.629
Slovakia,2022-10-12,153.452
Slovakia,2022-10-13,154.161
Slovakia,2022-10-14,144.415
Slovakia,2022-10-15,151.68
Slovakia,2022-10-16,157.528
Slovakia,2022-10-17,147.25
Slovakia,2022-10-18,142.82
Slovakia,2022-10-19,136.264
Slovakia,2022-10-20,133.96
Slovakia,2022-10-21,124.215
Slovakia,2022-10-22,126.164
Slovakia,2022-10-23,128.113
Slovakia,2022-10-24,119.253
Slovakia,2022-10-25,114.114
Slovakia,2022-10-26,108.444
Slovakia,2022-10-27,101.179
Slovakia,2022-10-28,91.611
Slovakia,2022-10-29,93.383
Slovakia,2022-10-30,97.99
Slovakia,2022-10-31,91.788
Slovakia,2022-11-01,94.977
Slovakia,2022-11-02,92.851
Slovakia,2022-11-03,89.839
Slovakia,2022-11-04,85.231
Slovakia,2022-11-05,87.358
Slovakia,2022-11-06,88.953
Slovakia,2022-11-07,86.117
Slovakia,2022-11-08,81.865
Slovakia,2022-11-09,78.675
Slovakia,2022-11-10,71.056
Slovakia,2022-11-11,67.335
Slovakia,2022-11-12,68.929
Slovakia,2022-11-13,71.233
Slovakia,2022-11-14,68.221
Slovakia,2022-11-15,66.094
Slovakia,2022-11-16,62.728
Slovakia,2022-11-17,66.626
Slovakia,2022-11-18,63.259
Slovakia,2022-11-19,65.74
Slovakia,2022-11-20,67.512
Slovakia,2022-11-21,66.803
Slovakia,2022-11-22,65.031
Slovakia,2022-11-23,62.55
Slovakia,2022-11-24,60.601
Slovakia,2022-11-25,61.31
Slovakia,2022-11-26,65.208
Slovakia,2022-11-27,69.461
Slovakia,2022-11-28,70.17
Slovakia,2022-11-29,72.828
Slovakia,2022-11-30,74.777
Slovakia,2022-12-01,78.675
Slovakia,2022-12-02,76.726
Slovakia,2022-12-03,77.612
Slovakia,2022-12-04,83.991
Slovakia,2022-12-05,81.865
Slovakia,2022-12-06,81.688
Slovakia,2022-12-07,83.46
Slovakia,2022-12-08,84.345
Slovakia,2022-12-09,85.763
Slovakia,2022-12-10,90.37
Slovakia,2022-12-11,97.635
Slovakia,2022-12-12,96.04
Slovakia,2022-12-13,92.851
Slovakia,2022-12-14,93.383
Slovakia,2022-12-15,92.497
Slovakia,2022-12-16,86.117
Slovakia,2022-12-17,88.775
Slovakia,2022-12-18,93.383
Slovakia,2022-12-19,94.977
Slovakia,2022-12-20,93.56
Slovakia,2022-12-21,88.244
Slovakia,2022-12-22,79.916
Slovakia,2022-12-23,66.449
Slovakia,2022-12-24,66.271
Slovakia,2022-12-25,72.296
Slovakia,2022-12-26,77.435
Slovakia,2022-12-27,79.561
Slovakia,2022-12-28,79.384
Slovakia,2022-12-29,83.991
Slovakia,2022-12-30,81.865
Slovakia,2022-12-31,83.105
Slovakia,2023-01-01,1.418
Slovakia,2023-01-02,77.08
Slovakia,2023-01-03,74.422
Slovakia,2023-01-04,73.714
Slovakia,2023-01-05,69.993
Slovakia,2023-01-06,71.233
Slovakia,2023-01-07,70.879
Slovakia,2023-01-08,73.005
Slovakia,2023-01-09,67.335
Slovakia,2023-01-10,65.208
Slovakia,2023-01-11,62.55
Slovakia,2023-01-12,62.019
Slovakia,2023-01-13,54.576
Slovakia,2023-01-14,55.817
Slovakia,2023-01-15,56.526
Slovakia,2023-01-16,53.513
Slovakia,2023-01-17,53.159
Slovakia,2023-01-18,53.336
Slovakia,2023-01-19,55.462
Slovakia,2023-01-20,53.159
Slovakia,2023-01-21,54.222
Slovakia,2023-01-22,55.817
Slovakia,2023-01-23,54.045
Slovakia,2023-01-24,50.501
Slovakia,2023-01-25,49.792
Slovakia,2023-01-26,49.969
Slovakia,2023-01-27,47.843
Slovakia,2023-01-28,48.197
Slovakia,2023-01-29,48.729
Slovakia,2023-01-30,46.957
Slovakia,2023-01-31,45.894
Slovakia,2023-02-01,48.906
Slovakia,2023-02-02,48.552
Slovakia,2023-02-03,50.678
Slovakia,2023-02-04,53.159
Slovakia,2023-02-05,55.108
Slovakia,2023-02-06,55.817
Slovakia,2023-02-07,57.234
Slovakia,2023-02-08,57.234
Slovakia,2023-02-09,60.601
Slovakia,2023-02-10,61.31
Slovakia,2023-02-11,66.094
Slovakia,2023-02-12,69.284
Slovakia,2023-02-13,72.651
Slovakia,2023-02-14,76.194
Slovakia,2023-02-15,72.119
Slovakia,2023-02-16,75.663
Slovakia,2023-02-17,72.119
Slovakia,2023-02-18,76.726
Slovakia,2023-02-19,79.561
Slovakia,2023-02-20,80.624
Slovakia,2023-02-21,81.333
Slovakia,2023-02-22,83.637
Slovakia,2023-02-23,85.054
Slovakia,2023-02-24,82.751
Slovakia,2023-02-25,86.472
Slovakia,2023-02-26,89.13
Slovakia,2023-02-27,89.307
Slovakia,2023-02-28,85.409
Slovakia,2023-03-01,87.535
Slovakia,2023-03-02,87.889
Slovakia,2023-03-03,84.345
Slovakia,2023-03-04,89.307
Slovakia,2023-03-05,95.154
Slovakia,2023-03-06,93.737
Slovakia,2023-03-07,97.99
Slovakia,2023-03-08,96.572
Slovakia,2023-03-09,96.395
Slovakia,2023-03-10,85.409
Slovakia,2023-03-11,86.295
Slovakia,2023-03-12,92.674
Slovakia,2023-03-13,90.547
Slovakia,2023-03-14,89.839
Slovakia,2023-03-15,87.358
Slovakia,2023-03-16,82.574
Slovakia,2023-03-17,75.84
Slovakia,2023-03-18,79.207
Slovakia,2023-03-19,84.345
Slovakia,2023-03-20,82.042
Slovakia,2023-03-21,82.396
Slovakia,2023-03-22,81.51
Slovenia,2020-03-10,8.491
Slovenia,2020-03-11,8.491
Slovenia,2020-03-12,8.019
Slovenia,2020-03-13,10.378
Slovenia,2020-03-14,13.68
Slovenia,2020-03-15,15.567
Slovenia,2020-03-16,15.095
Slovenia,2020-03-17,17.926
Slovenia,2020-03-18,20.285
Slovenia,2020-03-19,22.171
Slovenia,2020-03-20,21.7
Slovenia,2020-03-21,24.058
Slovenia,2020-03-22,24.53
Slovenia,2020-03-23,26.417
Slovenia,2020-03-24,32.55
Slovenia,2020-03-25,36.795
Slovenia,2020-03-26,38.21
Slovenia,2020-03-27,48.117
Slovenia,2020-03-28,48.117
Slovenia,2020-03-29,50.947
Slovenia,2020-03-30,55.193
Slovenia,2020-03-31,51.891
Slovenia,2020-04-01,51.419
Slovenia,2020-04-02,50.947
Slovenia,2020-04-03,53.778
Slovenia,2020-04-04,51.419
Slovenia,2020-04-05,51.891
Slovenia,2020-04-06,52.834
Slovenia,2020-04-07,51.419
Slovenia,2020-04-08,52.362
Slovenia,2020-04-09,50.947
Slovenia,2020-04-10,50.004
Slovenia,2020-04-11,44.343
Slovenia,2020-04-12,44.815
Slovenia,2020-04-13,44.815
Slovenia,2020-04-14,48.589
Slovenia,2020-04-15,45.286
Slovenia,2020-04-16,46.702
Slovenia,2020-04-17,44.815
Slovenia,2020-04-18,43.871
Slovenia,2020-04-19,41.984
Slovenia,2020-04-20,41.041
Slovenia,2020-04-21,40.569
Slovenia,2020-04-22,38.682
Slovenia,2020-04-23,37.739
Slovenia,2020-04-24,36.795
Slovenia,2020-04-25,36.323
Slovenia,2020-04-26,37.739
Slovenia,2020-04-27,37.739
Slovenia,2020-04-28,36.323
Slovenia,2020-04-29,33.021
Slovenia,2020-04-30,29.719
Slovenia,2020-05-01,27.361
Slovenia,2020-05-02,28.304
Slovenia,2020-05-03,27.361
Slovenia,2020-05-04,27.361
Slovenia,2020-05-05,25.945
Slovenia,2020-05-06,25.002
Slovenia,2020-05-07,24.53
Slovenia,2020-05-08,21.7
Slovenia,2020-05-09,20.285
Slovenia,2020-05-10,19.341
Slovenia,2020-05-11,19.813
Slovenia,2020-05-12,18.869
Slovenia,2020-05-13,17.926
Slovenia,2020-05-14,15.095
Slovenia,2020-05-15,13.68
Slovenia,2020-05-16,12.737
Slovenia,2020-05-17,12.265
Slovenia,2020-05-18,11.793
Slovenia,2020-05-19,11.322
Slovenia,2020-05-20,10.85
Slovenia,2020-05-21,9.906
Slovenia,2020-05-22,9.906
Slovenia,2020-05-23,8.491
Slovenia,2020-05-24,8.491
Slovenia,2020-05-25,7.548
Slovenia,2020-05-26,4.246
Slovenia,2020-05-27,3.774
Slovenia,2020-05-28,3.302
Slovenia,2020-05-29,3.302
Slovenia,2020-05-30,3.302
Slovenia,2020-05-31,2.83
Slovenia,2020-06-01,2.359
Slovenia,2020-06-02,2.359
Slovenia,2020-06-03,2.359
Slovenia,2020-06-04,2.359
Slovenia,2020-06-05,2.83
Slovenia,2020-06-06,2.83
Slovenia,2020-06-07,2.359
Slovenia,2020-06-08,2.359
Slovenia,2020-06-09,2.83
Slovenia,2020-06-10,2.83
Slovenia,2020-06-11,2.83
Slovenia,2020-06-12,2.83
Slovenia,2020-06-13,2.83
Slovenia,2020-06-14,2.83
Slovenia,2020-06-15,3.302
Slovenia,2020-06-16,3.302
Slovenia,2020-06-17,3.302
Slovenia,2020-06-18,2.83
Slovenia,2020-06-19,3.774
Slovenia,2020-06-20,2.83
Slovenia,2020-06-21,2.83
Slovenia,2020-06-22,2.83
Slovenia,2020-06-23,2.359
Slovenia,2020-06-24,3.302
Slovenia,2020-06-25,3.302
Slovenia,2020-06-26,3.774
Slovenia,2020-06-27,3.774
Slovenia,2020-06-28,3.302
Slovenia,2020-06-29,3.774
Slovenia,2020-06-30,3.774
Slovenia,2020-07-01,3.774
Slovenia,2020-07-02,4.246
Slovenia,2020-07-03,4.717
Slovenia,2020-07-04,2.83
Slovenia,2020-07-05,2.83
Slovenia,2020-07-06,5.189
Slovenia,2020-07-07,5.661
Slovenia,2020-07-08,6.604
Slovenia,2020-07-09,7.076
Slovenia,2020-07-10,7.548
Slovenia,2020-07-11,7.548
Slovenia,2020-07-12,7.548
Slovenia,2020-07-13,8.019
Slovenia,2020-07-14,8.019
Slovenia,2020-07-15,7.548
Slovenia,2020-07-16,8.491
Slovenia,2020-07-17,8.963
Slovenia,2020-07-18,8.963
Slovenia,2020-07-19,8.963
Slovenia,2020-07-20,8.963
Slovenia,2020-07-21,10.378
Slovenia,2020-07-22,10.378
Slovenia,2020-07-23,11.322
Slovenia,2020-07-24,10.85
Slovenia,2020-07-25,8.963
Slovenia,2020-07-26,9.906
Slovenia,2020-07-27,9.435
Slovenia,2020-07-28,8.019
Slovenia,2020-07-29,9.906
Slovenia,2020-07-30,10.378
Slovenia,2020-07-31,11.322
Slovenia,2020-08-01,10.378
Slovenia,2020-08-02,10.378
Slovenia,2020-08-03,9.435
Slovenia,2020-08-04,10.378
Slovenia,2020-08-05,10.378
Slovenia,2020-08-06,11.322
Slovenia,2020-08-07,11.322
Slovenia,2020-08-08,10.378
Slovenia,2020-08-09,11.322
Slovenia,2020-08-10,11.322
Slovenia,2020-08-11,10.85
Slovenia,2020-08-12,10.85
Slovenia,2020-08-13,8.963
Slovenia,2020-08-14,8.491
Slovenia,2020-08-15,7.548
Slovenia,2020-08-16,8.019
Slovenia,2020-08-17,8.963
Slovenia,2020-08-18,7.548
Slovenia,2020-08-19,8.019
Slovenia,2020-08-20,8.019
Slovenia,2020-08-21,8.491
Slovenia,2020-08-22,8.491
Slovenia,2020-08-23,8.019
Slovenia,2020-08-24,8.019
Slovenia,2020-08-25,8.019
Slovenia,2020-08-26,9.435
Slovenia,2020-08-27,10.85
Slovenia,2020-08-28,10.378
Slovenia,2020-08-29,10.85
Slovenia,2020-08-30,11.322
Slovenia,2020-08-31,11.793
Slovenia,2020-09-01,11.793
Slovenia,2020-09-02,12.265
Slovenia,2020-09-03,12.265
Slovenia,2020-09-04,11.322
Slovenia,2020-09-05,10.378
Slovenia,2020-09-06,10.85
Slovenia,2020-09-07,12.265
Slovenia,2020-09-08,13.209
Slovenia,2020-09-09,12.737
Slovenia,2020-09-10,12.265
Slovenia,2020-09-11,12.737
Slovenia,2020-09-12,14.624
Slovenia,2020-09-13,17.926
Slovenia,2020-09-14,19.813
Slovenia,2020-09-15,23.587
Slovenia,2020-09-16,28.776
Slovenia,2020-09-17,29.247
Slovenia,2020-09-18,31.606
Slovenia,2020-09-19,31.606
Slovenia,2020-09-20,31.134
Slovenia,2020-09-21,33.021
Slovenia,2020-09-22,33.493
Slovenia,2020-09-23,30.663
Slovenia,2020-09-24,29.719
Slovenia,2020-09-25,28.304
Slovenia,2020-09-26,33.965
Slovenia,2020-09-27,37.739
Slovenia,2020-09-28,37.267
Slovenia,2020-09-29,39.626
Slovenia,2020-09-30,40.569
Slovenia,2020-10-01,40.569
Slovenia,2020-10-02,40.569
Slovenia,2020-10-03,44.343
Slovenia,2020-10-04,47.645
Slovenia,2020-10-05,50.475
Slovenia,2020-10-06,52.362
Slovenia,2020-10-07,57.551
Slovenia,2020-10-08,61.797
Slovenia,2020-10-09,65.099
Slovenia,2020-10-10,70.288
Slovenia,2020-10-11,74.534
Slovenia,2020-10-12,81.138
Slovenia,2020-10-13,84.912
Slovenia,2020-10-14,99.064
Slovenia,2020-10-15,104.725
Slovenia,2020-10-16,113.216
Slovenia,2020-10-17,117.933
Slovenia,2020-10-18,125.009
Slovenia,2020-10-19,137.274
Slovenia,2020-10-20,147.652
Slovenia,2020-10-21,157.087
Slovenia,2020-10-22,167.937
Slovenia,2020-10-23,185.863
Slovenia,2020-10-24,211.808
Slovenia,2020-10-25,239.64
Slovenia,2020-10-26,246.716
Slovenia,2020-10-27,264.171
Slovenia,2020-10-28,288.701
Slovenia,2020-10-29,311.344
Slovenia,2020-10-30,331.628
Slovenia,2020-10-31,367.48
Slovenia,2020-11-01,387.293
Slovenia,2020-11-02,409.464
Slovenia,2020-11-03,436.353
Slovenia,2020-11-04,461.827
Slovenia,2020-11-05,482.583
Slovenia,2020-11-06,504.283
Slovenia,2020-11-07,511.359
Slovenia,2020-11-08,530.7
Slovenia,2020-11-09,539.191
Slovenia,2020-11-10,552.399
Slovenia,2020-11-11,562.306
